inventory_id,product_id,warehouse_id,stock_in_hand,damaged_units,last_updated
INV_02405,PRD_4438,WH_036,226,17.0,2025-04-10
INV_02406,PRD_1200,WH_060,68,29.0,
INV_02407,PRD_3554,WH_002,218,19.0,2024-05-06
INV_02408,PRD_2326,WH_044,4,1.0,2025-07-03
INV_02409,PRD_0877,WH_064,387,9.0,2025-09-15
INV_02410,PRD_3612,WH_075,12,12.0,2024-09-26
INV_02411,PRD_3835,WH_062,10,9.0,
INV_02412,PRD_3232,WH_068,120,2.0,2024-02-27
INV_02413,PRD_1808,WH_077,60,2.0,2024-02-15
INV_02414,PRD_2128,WH_056,24,19.0,2025-08-24
INV_02415,PRD_3533,WH_004,66,23.0,2025-12-25
INV_02416,PRD_2200,WH_022,85,8.0,2025-11-26
INV_02417,PRD_1324,WH_044,1,1.0,2024-11-18
INV_02418,PRD_2579,WH_061,76,20.0,2024-08-09
INV_02419,PRD_4788,WH_065,19,0.0,2024-12-27
INV_02420,PRD_3387,WH_040,96,9.0,2024-06-11
INV_02421,PRD_3704,WH_066,57,28.0,2024-02-25
INV_02422,PRD_0472,WH_018,59,28.0,2025-08-08
INV_02423,PRD_3068,WH_026,2,1.0,2024-05-12
INV_02424,PRD_2094,WH_046,0,0.0,2025-05-20
INV_02425,PRD_1042,WH_073,146,11.0,2024-06-07
INV_02426,PRD_2064,WH_024,28,5.0,2024-12-04
INV_02427,PRD_3641,WH_020,9,4.0,2025-08-23
INV_02428,PRD_0130,WH_045,81,25.0,2024-07-06
INV_02429,PRD_0726,WH_068,163,18.0,2025-03-18
INV_02430,PRD_1101,WH_066,170,13.0,2024-11-10
INV_02431,PRD_1147,WH_030,90,24.0,2025-12-13
INV_02432,PRD_4833,WH_024,51,,2025-10-12
INV_02433,PRD_3176,WH_011,0,0.0,2025-05-16
INV_02434,PRD_0818,WH_025,80,20.0,2025-01-22
INV_02435,PRD_4711,WH_015,99,15.0,2024-02-22
INV_02436,PRD_4235,WH_052,154,11.0,2025-03-04
INV_02437,PRD_3114,WH_006,20,,2025-12-22
INV_02438,PRD_2034,WH_042,44,,2024-03-13
INV_02439,PRD_2616,WH_075,176,1.0,2024-09-20
INV_02440,PRD_1491,WH_034,10,10.0,2024-02-15
INV_02441,PRD_3943,WH_062,3,0.0,2024-09-16
INV_02442,PRD_2595,WH_009,201,14.0,2025-11-06
INV_02443,PRD_1704,WH_056,0,0.0,2024-05-11
INV_02444,PRD_1123,WH_006,43,25.0,2025-12-09
INV_02445,PRD_2705,WH_025,189,7.0,2024-09-05
INV_02446,PRD_0049,WH_011,56,25.0,2025-02-09
INV_02447,PRD_0957,WH_009,0,0.0,2024-11-03
INV_02448,PRD_4696,WH_039,221,8.0,2024-12-21
INV_02449,PRD_3599,WH_061,147,3.0,2024-07-07
INV_02450,PRD_2241,WH_032,91,,2025-11-21
INV_02451,PRD_2843,WH_004,63,0.0,2024-09-25
INV_02452,PRD_3288,WH_032,31,22.0,2025-06-13
INV_02453,PRD_4595,WH_027,186,30.0,2024-10-01
INV_02454,PRD_0390,WH_051,54,23.0,2025-02-08
INV_02455,PRD_0434,WH_028,328,25.0,2024-03-10
INV_02456,PRD_1344,WH_010,80,15.0,2024-12-16
INV_02457,PRD_0797,WH_050,16,2.0,2024-09-08
INV_02458,PRD_4904,WH_003,32,28.0,2024-02-13
INV_02459,PRD_1643,WH_078,8,2.0,2025-12-14
INV_02460,PRD_1292,WH_079,0,0.0,2025-05-24
INV_02461,PRD_3960,WH_022,121,26.0,2024-06-22
INV_02462,PRD_4460,WH_051,83,20.0,2025-08-06
INV_02463,PRD_1280,WH_019,17,4.0,2024-11-05
INV_02464,PRD_2926,WH_045,151,11.0,2024-08-09
INV_02465,PRD_3519,WH_036,2,1.0,2025-06-12
INV_02466,PRD_4747,WH_045,69,1.0,2024-12-25
INV_02467,PRD_0040,WH_043,151,13.0,2025-04-04
INV_02468,PRD_0368,WH_054,117,20.0,2025-02-27
INV_02469,PRD_2440,WH_061,224,29.0,2025-11-27
INV_02470,PRD_2959,WH_036,35,16.0,2025-07-03
INV_02471,PRD_0463,WH_061,193,,2024-08-19
INV_02472,PRD_2540,WH_038,181,28.0,2024-07-12
INV_02473,PRD_4715,WH_015,17,15.0,2024-06-19
INV_02474,PRD_1778,WH_025,23,12.0,2024-08-08
INV_02475,PRD_2130,WH_038,41,,2025-02-03
INV_02476,PRD_0678,WH_079,64,25.0,2025-05-14
INV_02477,PRD_2128,WH_003,98,14.0,2025-03-24
INV_02478,PRD_4291,WH_048,95,27.0,2024-05-04
INV_02479,PRD_1546,WH_026,37,18.0,2024-09-13
INV_02480,PRD_0273,WH_007,37,11.0,2024-02-07
INV_02481,PRD_4826,WH_069,0,0.0,2025-07-05
INV_02482,PRD_1099,WH_050,156,17.0,2025-07-10
INV_02483,PRD_3169,WH_025,65,19.0,2025-04-20
INV_02484,PRD_0066,WH_061,90,,
INV_02485,PRD_3769,WH_048,79,23.0,
INV_02486,PRD_0630,WH_012,390,28.0,2025-09-10
INV_02487,PRD_3011,WH_053,32,27.0,2024-12-05
INV_02488,PRD_2860,WH_053,78,16.0,2025-06-21
INV_02489,PRD_0207,WH_066,52,5.0,2025-05-19
INV_02490,PRD_4650,WH_014,0,0.0,2025-06-20
INV_02491,PRD_1717,WH_076,0,0.0,2024-10-03
INV_02492,PRD_4664,WH_055,0,0.0,2025-08-09
INV_02493,PRD_2876,WH_012,55,17.0,2025-11-27
INV_02494,PRD_4280,WH_019,116,14.0,2024-10-07
INV_02495,PRD_0266,WH_048,117,17.0,2025-12-12
INV_02496,PRD_4303,WH_030,76,3.0,2024-11-21
INV_02497,PRD_1069,WH_061,106,20.0,2025-11-15
INV_02498,PRD_4214,WH_078,1,0.0,2024-03-25
INV_02499,PRD_3168,WH_036,112,17.0,2025-05-09
INV_02500,PRD_0744,WH_012,39,10.0,2025-02-05
INV_02501,PRD_3340,WH_047,74,0.0,2024-10-08
INV_02502,PRD_0666,WH_004,237,24.0,2025-09-04
INV_02503,PRD_0393,WH_027,0,,2025-03-10
INV_02504,PRD_4281,WH_080,80,2.0,
INV_02505,PRD_4559,WH_060,96,21.0,2024-03-15
INV_02506,PRD_2003,WH_010,25,17.0,2024-10-24
INV_02507,PRD_0388,WH_015,304,13.0,
INV_02508,PRD_0367,WH_050,46,11.0,
INV_02509,PRD_2124,WH_035,46,23.0,2025-07-18
INV_02510,PRD_1158,WH_057,108,20.0,2025-04-17
INV_02511,PRD_4685,WH_005,206,2.0,2024-04-26
INV_02512,PRD_1637,WH_058,61,,2024-05-16
INV_02513,PRD_0325,WH_010,554,4.0,2025-10-12
INV_02514,PRD_0038,WH_005,145,27.0,2024-02-18
INV_02515,PRD_1240,WH_008,102,26.0,
INV_02516,PRD_0346,WH_008,231,12.0,2025-02-04
INV_02517,PRD_0585,WH_054,203,,
INV_02518,PRD_2715,WH_042,169,,2025-09-01
INV_02519,PRD_3798,WH_078,120,,2025-12-20
INV_02520,PRD_4426,WH_078,9,2.0,2024-08-26
INV_02521,PRD_0676,WH_057,53,8.0,2025-06-21
INV_02522,PRD_0521,WH_001,498,6.0,
INV_02523,PRD_1390,WH_009,50,9.0,2025-05-11
INV_02524,PRD_0811,WH_054,68,29.0,2024-11-20
INV_02525,PRD_2487,WH_070,255,13.0,2024-10-10
INV_02526,PRD_0092,WH_073,177,9.0,2025-03-11
INV_02527,PRD_3170,WH_024,39,2.0,2024-08-22
INV_02528,PRD_3674,WH_001,154,11.0,2024-03-20
INV_02529,PRD_0342,WH_071,74,15.0,2025-10-17
INV_02530,PRD_2526,WH_080,265,3.0,2024-01-07
INV_02531,PRD_3443,WH_005,137,9.0,2024-01-17
INV_02532,PRD_0392,WH_015,436,14.0,2025-07-14
INV_02533,PRD_2329,WH_015,3,2.0,2025-03-18
INV_02534,PRD_1253,WH_072,255,13.0,2025-07-09
INV_02535,PRD_0680,WH_042,99,25.0,2024-12-20
INV_02536,PRD_4303,WH_058,275,4.0,2025-03-26
INV_02537,PRD_3400,WH_019,118,,
INV_02538,PRD_2030,WH_046,30,15.0,2025-10-24
INV_02539,PRD_2812,WH_040,0,,2025-04-11
INV_02540,PRD_2016,WH_003,294,,2024-03-04
INV_02541,PRD_1226,WH_023,232,12.0,2025-02-19
INV_02542,PRD_3771,WH_030,76,,2025-06-03
INV_02543,PRD_0751,WH_004,226,2.0,
INV_02544,PRD_2835,WH_073,94,6.0,
INV_02545,PRD_0986,WH_071,63,3.0,2025-11-01
INV_02546,PRD_4289,WH_074,121,21.0,2025-08-20
INV_02547,PRD_4634,WH_079,39,3.0,2024-07-10
INV_02548,PRD_2608,WH_019,119,9.0,
INV_02549,PRD_0895,WH_027,265,5.0,2024-03-27
INV_02550,PRD_1135,WH_017,70,6.0,2024-08-12
INV_02551,PRD_2750,WH_002,32,0.0,2025-02-02
INV_02552,PRD_4505,WH_063,141,,2025-02-04
INV_02553,PRD_2508,WH_025,69,10.0,
INV_02554,PRD_0276,WH_060,0,0.0,
INV_02555,PRD_1982,WH_007,59,17.0,2024-03-24
INV_02556,PRD_0959,WH_074,47,27.0,2025-09-11
INV_02557,PRD_4758,WH_075,86,22.0,
INV_02558,PRD_0719,WH_050,264,22.0,2025-06-10
INV_02559,PRD_1855,WH_006,69,1.0,2024-09-03
INV_02560,PRD_2421,WH_021,0,,2025-06-24
INV_02561,PRD_0131,WH_074,76,,2024-06-01
INV_02562,PRD_2683,WH_029,159,11.0,2024-07-11
INV_02563,PRD_3273,WH_053,240,0.0,2024-12-21
INV_02564,PRD_2745,WH_079,4,4.0,2024-09-17
INV_02565,PRD_0069,WH_006,37,18.0,2024-11-02
INV_02566,PRD_1946,WH_041,317,13.0,2025-03-01
INV_02567,PRD_3040,WH_020,114,1.0,2025-03-01
INV_02568,PRD_2788,WH_053,48,8.0,2024-01-10
INV_02569,PRD_2380,WH_034,46,5.0,2025-03-27
INV_02570,PRD_3135,WH_026,191,19.0,2025-05-22
INV_02571,PRD_2464,WH_006,479,19.0,2025-03-10
INV_02572,PRD_3877,WH_047,12,0.0,2025-01-10
INV_02573,PRD_2225,WH_009,0,0.0,2025-03-08
INV_02574,PRD_1040,WH_050,54,,2025-10-18
INV_02575,PRD_1960,WH_027,103,6.0,2025-04-01
INV_02576,PRD_2656,WH_010,171,18.0,2024-10-08
INV_02577,PRD_1722,WH_038,34,1.0,2025-09-10
INV_02578,PRD_4249,WH_024,42,28.0,2024-02-04
INV_02579,PRD_1705,WH_007,50,18.0,2024-04-11
INV_02580,PRD_3886,WH_058,73,26.0,2025-10-05
INV_02581,PRD_0953,WH_027,33,13.0,2025-08-26
INV_02582,PRD_3262,WH_006,77,17.0,2024-03-03
INV_02583,PRD_3703,WH_035,4,4.0,2024-03-17
INV_02584,PRD_4178,WH_066,59,,
INV_02585,PRD_4205,WH_016,384,,2025-07-07
INV_02586,PRD_4898,WH_029,3,2.0,2024-08-03
INV_02587,PRD_1440,WH_037,112,12.0,2024-08-18
INV_02588,PRD_2580,WH_015,146,29.0,2024-11-10
INV_02589,PRD_1980,WH_072,73,22.0,2024-12-13
INV_02590,PRD_4407,WH_039,126,,2025-01-19
INV_02591,PRD_3430,WH_064,44,8.0,2025-10-09
INV_02592,PRD_2990,WH_025,117,23.0,2024-11-07
INV_02593,PRD_3325,WH_054,212,12.0,2024-07-25
INV_02594,PRD_2711,WH_061,194,15.0,2025-05-10
INV_02595,PRD_2756,WH_037,136,7.0,2024-03-27
INV_02596,PRD_3536,WH_007,77,25.0,2025-09-02
INV_02597,PRD_0459,WH_045,208,29.0,2025-02-08
INV_02598,PRD_4561,WH_047,69,5.0,2025-10-15
INV_02599,PRD_1947,WH_010,217,3.0,2024-08-09
INV_02600,PRD_3231,WH_017,16,,2024-08-09
INV_02601,PRD_0371,WH_042,199,20.0,2025-07-08
INV_02602,PRD_3897,WH_077,37,26.0,2025-12-27
INV_02603,PRD_3933,WH_022,283,19.0,2024-05-01
INV_02604,PRD_4385,WH_039,94,1.0,2025-05-22
INV_02605,PRD_2776,WH_030,1,1.0,2024-06-22
INV_02606,PRD_2790,WH_049,42,11.0,2025-03-16
INV_02607,PRD_4276,WH_063,17,12.0,
INV_02608,PRD_0488,WH_055,351,4.0,2025-12-15
INV_02609,PRD_0786,WH_048,198,11.0,2024-04-17
INV_02610,PRD_4553,WH_031,77,5.0,2025-04-15
INV_02611,PRD_2630,WH_042,418,16.0,2024-10-05
INV_02612,PRD_1098,WH_030,110,24.0,2025-07-04
INV_02613,PRD_3278,WH_025,85,27.0,2025-06-17
INV_02614,PRD_0439,WH_051,401,5.0,
INV_02615,PRD_2336,WH_065,46,1.0,
INV_02616,PRD_0590,WH_043,46,24.0,2024-01-05
INV_02617,PRD_1940,WH_044,192,3.0,2024-05-05
INV_02618,PRD_2977,WH_036,16,10.0,
INV_02619,PRD_0700,WH_028,4,2.0,2024-09-05
INV_02620,PRD_4344,WH_041,155,15.0,2025-09-16
INV_02621,PRD_3500,WH_001,47,,2025-10-17
INV_02622,PRD_2555,WH_010,154,28.0,2025-04-09
INV_02623,PRD_2690,WH_020,116,10.0,
INV_02624,PRD_0872,WH_010,80,14.0,2024-09-22
INV_02625,PRD_1239,WH_006,40,,2025-06-09
INV_02626,PRD_2058,WH_049,234,15.0,2025-03-27
INV_02627,PRD_1546,WH_076,114,2.0,2024-12-02
INV_02628,PRD_0953,WH_026,34,3.0,2024-09-23
INV_02629,PRD_2392,WH_034,200,25.0,
INV_02630,PRD_2859,WH_068,198,18.0,2025-10-23
INV_02631,PRD_2889,WH_073,57,0.0,2025-09-23
INV_02632,PRD_0003,WH_004,302,29.0,2025-11-22
INV_02633,PRD_2116,WH_022,94,10.0,2025-06-15
INV_02634,PRD_3046,WH_071,195,2.0,2024-12-05
INV_02635,PRD_3986,WH_002,0,0.0,2024-08-11
INV_02636,PRD_4438,WH_068,0,0.0,2024-12-26
INV_02637,PRD_2359,WH_058,35,8.0,2024-03-02
INV_02638,PRD_2604,WH_003,88,23.0,2025-01-08
INV_02639,PRD_4306,WH_055,1,0.0,2025-06-15
INV_02640,PRD_0226,WH_015,197,12.0,
INV_02641,PRD_3154,WH_055,0,0.0,2025-02-13
INV_02642,PRD_2457,WH_038,79,,2024-07-01
INV_02643,PRD_1290,WH_079,29,5.0,2024-12-26
INV_02644,PRD_0054,WH_009,31,,2025-12-06
INV_02645,PRD_3281,WH_031,4,0.0,2024-08-06
INV_02646,PRD_0166,WH_031,10,8.0,2025-10-09
INV_02647,PRD_1281,WH_045,8,2.0,2025-06-20
INV_02648,PRD_1249,WH_030,147,24.0,2025-11-05
INV_02649,PRD_3302,WH_075,50,3.0,
INV_02650,PRD_3106,WH_027,86,18.0,2024-03-16
INV_02651,PRD_2180,WH_003,1,0.0,2024-03-17
INV_02652,PRD_1152,WH_061,176,16.0,
INV_02653,PRD_0091,WH_067,118,11.0,2024-01-27
INV_02654,PRD_3908,WH_069,77,11.0,2024-02-14
INV_02655,PRD_0440,WH_040,37,2.0,2025-12-21
INV_02656,PRD_3771,WH_012,39,0.0,2024-11-13
INV_02657,PRD_2313,WH_021,246,21.0,2024-10-19
INV_02658,PRD_4732,WH_029,100,,2024-11-09
INV_02659,PRD_2324,WH_031,13,11.0,2024-05-11
INV_02660,PRD_3452,WH_011,33,7.0,2024-05-22
INV_02661,PRD_3963,WH_007,140,3.0,2024-03-18
INV_02662,PRD_4037,WH_064,2,0.0,2025-06-27
INV_02663,PRD_4067,WH_021,8,2.0,2025-03-19
INV_02664,PRD_0927,WH_061,192,8.0,2024-09-21
INV_02665,PRD_4633,WH_013,23,16.0,2024-01-04
INV_02666,PRD_3082,WH_043,112,26.0,2024-12-25
INV_02667,PRD_4439,WH_016,101,11.0,2025-11-15
INV_02668,PRD_3278,WH_035,16,,2024-10-11
INV_02669,PRD_2954,WH_056,25,4.0,2024-10-02
INV_02670,PRD_3359,WH_058,33,14.0,2025-12-20
INV_02671,PRD_1655,WH_028,16,13.0,2025-08-12
INV_02672,PRD_3364,WH_073,196,13.0,2025-10-13
INV_02673,PRD_1963,WH_052,0,0.0,2024-05-12
INV_02674,PRD_2760,WH_077,92,,2024-09-11
INV_02675,PRD_1522,WH_057,61,27.0,2025-10-18
INV_02676,PRD_4398,WH_003,29,14.0,2025-12-04
INV_02677,PRD_1163,WH_004,5,4.0,2024-02-19
INV_02678,PRD_3819,WH_078,10,5.0,2024-10-01
INV_02679,PRD_2978,WH_031,128,24.0,2025-10-03
INV_02680,PRD_1292,WH_048,270,,2024-02-05
INV_02681,PRD_2301,WH_060,103,24.0,2024-03-05
INV_02682,PRD_1103,WH_017,55,2.0,2024-01-15
INV_02683,PRD_4345,WH_017,63,21.0,
INV_02684,PRD_4008,WH_070,59,2.0,2024-04-10
INV_02685,PRD_1354,WH_017,0,0.0,2024-06-05
INV_02686,PRD_2467,WH_019,52,21.0,2024-12-19
INV_02687,PRD_3809,WH_061,176,20.0,2024-05-25
INV_02688,PRD_4629,WH_022,0,0.0,2024-04-21
INV_02689,PRD_0438,WH_012,64,8.0,2025-03-23
INV_02690,PRD_4381,WH_022,70,23.0,2025-04-14
INV_02691,PRD_4866,WH_042,72,8.0,2025-07-03
INV_02692,PRD_4944,WH_030,100,8.0,2024-05-04
INV_02693,PRD_1235,WH_039,49,24.0,2025-11-18
INV_02694,PRD_3476,WH_005,194,6.0,2024-06-24
INV_02695,PRD_2127,WH_020,176,28.0,2025-12-05
INV_02696,PRD_3432,WH_046,30,21.0,2024-10-07
INV_02697,PRD_3184,WH_018,102,,2024-07-11
INV_02698,PRD_0776,WH_022,184,7.0,2025-05-05
INV_02699,PRD_3626,WH_012,100,23.0,2024-02-16
INV_02700,PRD_3453,WH_027,91,14.0,2025-07-26
INV_02701,PRD_0771,WH_079,103,23.0,2024-06-23
INV_02702,PRD_3675,WH_029,47,,2025-02-06
INV_02703,PRD_1009,WH_020,118,29.0,2024-11-26
INV_02704,PRD_2552,WH_041,45,29.0,2024-08-05
INV_02705,PRD_0109,WH_059,104,5.0,
INV_02706,PRD_1609,WH_065,43,25.0,2024-03-11
INV_02707,PRD_3667,WH_067,290,15.0,2024-12-17
INV_02708,PRD_2662,WH_039,293,9.0,2024-03-20
INV_02709,PRD_3794,WH_056,13,8.0,2024-03-19
INV_02710,PRD_1017,WH_067,54,30.0,2024-06-21
INV_02711,PRD_4142,WH_034,246,3.0,2024-07-03
INV_02712,PRD_4755,WH_025,0,0.0,
INV_02713,PRD_1764,WH_051,53,13.0,2025-12-05
INV_02714,PRD_3503,WH_020,147,30.0,2024-01-08
INV_02715,PRD_0885,WH_047,0,,2024-08-20
INV_02716,PRD_0792,WH_015,2,1.0,2025-09-26
INV_02717,PRD_1913,WH_056,203,20.0,2024-10-03
INV_02718,PRD_4454,WH_002,53,14.0,2025-07-10
INV_02719,PRD_4675,WH_066,28,,2024-03-12
INV_02720,PRD_2259,WH_071,232,22.0,2024-01-02
INV_02721,PRD_1037,WH_051,116,22.0,2024-09-21
INV_02722,PRD_0547,WH_062,47,6.0,
INV_02723,PRD_3182,WH_076,126,25.0,2024-04-03
INV_02724,PRD_0762,WH_025,184,2.0,2024-12-15
INV_02725,PRD_2909,WH_013,158,25.0,2024-11-13
INV_02726,PRD_0556,WH_022,319,5.0,2024-07-20
INV_02727,PRD_3275,WH_007,64,26.0,
INV_02728,PRD_2147,WH_060,237,13.0,2025-12-03
INV_02729,PRD_1808,WH_041,309,19.0,2024-03-24
INV_02730,PRD_0679,WH_050,222,20.0,2024-12-21
INV_02731,PRD_1142,WH_012,0,0.0,2025-07-02
INV_02732,PRD_3515,WH_033,82,29.0,2024-10-17
INV_02733,PRD_4361,WH_044,108,17.0,2024-10-23
INV_02734,PRD_2800,WH_054,38,8.0,2024-07-03
INV_02735,PRD_4920,WH_018,108,0.0,2025-01-11
INV_02736,PRD_2939,WH_001,45,27.0,2024-01-12
INV_02737,PRD_0904,WH_044,4,0.0,2025-11-08
INV_02738,PRD_3573,WH_066,401,,2024-05-04
INV_02739,PRD_2640,WH_044,207,11.0,2025-11-23
INV_02740,PRD_1374,WH_052,62,22.0,
INV_02741,PRD_3253,WH_011,77,12.0,2024-07-20
INV_02742,PRD_1862,WH_063,12,2.0,2024-12-05
INV_02743,PRD_4417,WH_080,175,7.0,2025-12-25
INV_02744,PRD_0873,WH_025,87,2.0,2025-10-23
INV_02745,PRD_1245,WH_020,128,9.0,2024-09-02
INV_02746,PRD_3618,WH_035,27,13.0,2024-11-17
INV_02747,PRD_1852,WH_003,0,,2025-12-26
INV_02748,PRD_1064,WH_051,168,28.0,2025-07-19
INV_02749,PRD_4258,WH_004,75,3.0,2024-08-15
INV_02750,PRD_1492,WH_037,14,2.0,2025-11-17
INV_02751,PRD_0680,WH_024,40,13.0,2024-11-27
INV_02752,PRD_2492,WH_064,162,23.0,2025-05-09
INV_02753,PRD_3072,WH_025,117,11.0,2025-01-22
INV_02754,PRD_2942,WH_059,13,5.0,2024-09-08
INV_02755,PRD_3640,WH_043,243,17.0,2025-05-26
INV_02756,PRD_1782,WH_067,123,10.0,2024-02-21
INV_02757,PRD_1364,WH_026,247,30.0,2025-07-21
INV_02758,PRD_3997,WH_024,276,15.0,2024-06-07
INV_02759,PRD_2269,WH_057,392,,
INV_02760,PRD_0514,WH_059,313,,2025-12-17
INV_02761,PRD_0606,WH_033,0,0.0,2025-01-07
INV_02762,PRD_4310,WH_025,0,0.0,2024-06-21
INV_02763,PRD_2793,WH_022,198,21.0,2024-08-14
INV_02764,PRD_2468,WH_056,0,0.0,2024-07-09
INV_02765,PRD_2855,WH_025,69,27.0,
INV_02766,PRD_2635,WH_037,105,26.0,2025-02-06
INV_02767,PRD_4562,WH_078,0,,2024-06-04
INV_02768,PRD_0671,WH_016,307,9.0,2024-06-01
INV_02769,PRD_4729,WH_048,88,,2024-12-26
INV_02770,PRD_3292,WH_032,277,30.0,2025-06-23
INV_02771,PRD_1030,WH_074,55,20.0,2024-04-26
INV_02772,PRD_0075,WH_031,110,15.0,2025-08-18
INV_02773,PRD_4731,WH_051,302,7.0,2025-01-10
INV_02774,PRD_2844,WH_011,27,14.0,2024-11-08
INV_02775,PRD_2730,WH_064,154,2.0,2025-04-21
INV_02776,PRD_0055,WH_064,77,19.0,
INV_02777,PRD_4943,WH_030,176,13.0,2025-01-02
INV_02778,PRD_4941,WH_068,42,19.0,2024-11-06
INV_02779,PRD_4551,WH_073,159,14.0,2025-05-23
INV_02780,PRD_0847,WH_054,190,21.0,2025-03-05
INV_02781,PRD_4551,WH_047,162,24.0,2025-06-09
INV_02782,PRD_1749,WH_039,89,6.0,2024-02-02
INV_02783,PRD_0724,WH_040,116,9.0,2025-02-13
INV_02784,PRD_4555,WH_045,8,6.0,2024-03-23
INV_02785,PRD_2843,WH_033,136,20.0,2024-01-12
INV_02786,PRD_1985,WH_052,269,29.0,2025-02-23
INV_02787,PRD_3565,WH_051,69,28.0,2024-12-04
INV_02788,PRD_0397,WH_043,57,17.0,2025-08-01
INV_02789,PRD_4501,WH_052,3,3.0,2025-06-17
INV_02790,PRD_4219,WH_017,158,7.0,2025-05-06
INV_02791,PRD_2674,WH_001,101,18.0,2025-09-21
INV_02792,PRD_1400,WH_014,175,3.0,2025-09-08
INV_02793,PRD_4298,WH_051,44,18.0,2024-05-21
INV_02794,PRD_1019,WH_004,4,1.0,2025-08-03
INV_02795,PRD_1757,WH_035,9,2.0,2025-06-09
INV_02796,PRD_4389,WH_046,0,0.0,
INV_02797,PRD_2976,WH_067,2,0.0,2025-03-03
INV_02798,PRD_0623,WH_010,219,26.0,2025-01-25
INV_02799,PRD_1924,WH_009,32,10.0,2025-04-14
INV_02800,PRD_2340,WH_078,296,12.0,2025-12-22
INV_02801,PRD_1487,WH_054,37,18.0,2024-03-21
INV_02802,PRD_1698,WH_019,40,20.0,2025-11-17
INV_02803,PRD_2600,WH_019,43,,2024-08-11
INV_02804,PRD_2435,WH_005,68,,2024-04-06
INV_02805,PRD_3805,WH_068,7,4.0,2024-07-11
INV_02806,PRD_3784,WH_042,15,,2025-10-22
INV_02807,PRD_3317,WH_025,119,16.0,2024-05-10
INV_02808,PRD_2210,WH_074,162,25.0,2025-05-20
INV_02809,PRD_2140,WH_033,33,2.0,2024-10-07
INV_02810,PRD_3542,WH_040,57,24.0,2025-12-22
INV_02811,PRD_0682,WH_042,154,28.0,2024-11-19
INV_02812,PRD_3981,WH_050,107,22.0,2024-01-01
INV_02813,PRD_2444,WH_024,222,7.0,2024-06-03
INV_02814,PRD_2809,WH_022,284,6.0,2025-05-03
INV_02815,PRD_0567,WH_039,185,,
INV_02816,PRD_3429,WH_052,162,24.0,2024-02-12
INV_02817,PRD_3850,WH_057,188,6.0,2025-08-03
INV_02818,PRD_2254,WH_035,74,29.0,
INV_02819,PRD_1823,WH_001,71,25.0,2025-11-10
INV_02820,PRD_4012,WH_060,0,0.0,2025-06-19
INV_02821,PRD_1421,WH_021,20,13.0,2024-10-09
INV_02822,PRD_4815,WH_035,85,18.0,2025-09-19
INV_02823,PRD_0274,WH_048,290,21.0,2025-05-19
INV_02824,PRD_1937,WH_057,201,28.0,
INV_02825,PRD_3345,WH_047,139,10.0,2025-05-27
INV_02826,PRD_0682,WH_007,254,,2024-11-26
INV_02827,PRD_1821,WH_054,366,4.0,2025-10-10
INV_02828,PRD_0429,WH_050,16,13.0,2024-03-03
INV_02829,PRD_4129,WH_047,98,22.0,2024-11-10
INV_02830,PRD_0474,WH_061,52,14.0,2025-09-14
INV_02831,PRD_1714,WH_032,94,24.0,2025-02-19
INV_02832,PRD_4701,WH_027,0,0.0,2024-11-11
INV_02833,PRD_1314,WH_049,63,20.0,
INV_02834,PRD_3355,WH_064,58,17.0,
INV_02835,PRD_3254,WH_079,56,8.0,2024-06-21
INV_02836,PRD_3241,WH_064,26,23.0,2024-01-03
INV_02837,PRD_4251,WH_015,55,17.0,2025-02-04
INV_02838,PRD_4550,WH_020,19,9.0,2024-09-05
INV_02839,PRD_0246,WH_033,132,8.0,2025-05-13
INV_02840,PRD_1383,WH_072,108,26.0,2025-08-27
INV_02841,PRD_3050,WH_012,36,16.0,2025-08-03
INV_02842,PRD_1902,WH_039,49,26.0,2025-09-25
INV_02843,PRD_3009,WH_036,181,,2025-11-27
INV_02844,PRD_3994,WH_012,145,26.0,2025-02-07
INV_02845,PRD_3258,WH_062,124,2.0,2024-07-24
INV_02846,PRD_3162,WH_032,68,,2024-09-27
INV_02847,PRD_4088,WH_040,98,10.0,2024-04-04
INV_02848,PRD_3924,WH_052,160,7.0,2025-01-06
INV_02849,PRD_1079,WH_001,30,9.0,2025-02-23
INV_02850,PRD_1610,WH_008,5,1.0,
INV_02851,PRD_2936,WH_079,91,27.0,
INV_02852,PRD_1644,WH_034,89,10.0,2025-12-16
INV_02853,PRD_0902,WH_071,136,10.0,2025-12-22
INV_02854,PRD_3050,WH_047,14,10.0,2024-08-16
INV_02855,PRD_3963,WH_054,54,2.0,2025-09-10
INV_02856,PRD_1819,WH_045,31,15.0,2025-09-07
INV_02857,PRD_2566,WH_006,143,14.0,2024-10-03
INV_02858,PRD_1427,WH_062,38,25.0,2025-06-05
INV_02859,PRD_1191,WH_044,82,12.0,
INV_02860,PRD_0430,WH_068,575,,2024-06-25
INV_02861,PRD_1961,WH_076,0,0.0,2025-06-04
INV_02862,PRD_1626,WH_010,2,0.0,
INV_02863,PRD_4698,WH_078,99,17.0,2024-05-13
INV_02864,PRD_3102,WH_078,0,0.0,2025-10-22
INV_02865,PRD_0014,WH_015,99,11.0,2024-09-07
INV_02866,PRD_2092,WH_037,405,13.0,2024-04-16
INV_02867,PRD_4614,WH_055,55,26.0,2025-06-04
INV_02868,PRD_3063,WH_062,71,17.0,2025-08-17
