po_id,product_id,supplier_id,warehouse_id,order_date,expected_date,received_date,order_qty,received_qty
PO_02159,PRD_0341,SUP_144,WH_033,2024-05-14,2024-05-16,2024-05-16,180,180.0
PO_02160,PRD_3400,SUP_075,WH_039,2025-09-18,2025-09-25,,322,
PO_02161,PRD_4878,SUP_076,WH_042,2023-10-04,2023-10-06,2023-10-06,85,85.0
PO_02162,PRD_2628,SUP_072,WH_065,2024-10-15,2024-10-19,2024-10-19,25,25.0
PO_02163,PRD_3335,SUP_105,WH_045,2022-05-10,2022-05-21,2022-05-21,237,237.0
PO_02164,PRD_0967,SUP_076,WH_032,2024-02-06,2024-02-08,,97,
PO_02165,PRD_3689,SUP_127,WH_015,2023-11-20,2023-11-30,2023-11-30,482,482.0
PO_02166,PRD_3815,SUP_167,WH_065,2022-11-24,2022-11-27,2022-11-27,95,95.0
PO_02167,PRD_1430,SUP_136,WH_067,2022-07-14,2022-07-21,2022-07-21,435,435.0
PO_02168,PRD_1762,SUP_152,WH_019,2024-10-26,2024-11-04,2024-11-04,242,242.0
PO_02169,PRD_3838,SUP_196,WH_049,2023-01-18,2023-01-31,2023-01-31,196,196.0
PO_02170,PRD_4377,SUP_088,WH_038,2025-03-01,2025-03-07,2025-03-12,45,45.0
PO_02171,PRD_4867,SUP_111,WH_038,2023-06-01,2023-06-03,2023-06-03,497,497.0
PO_02172,PRD_2808,SUP_059,WH_036,2022-12-04,2022-12-07,,311,
PO_02173,PRD_0481,SUP_140,WH_025,2025-10-23,2025-11-03,2025-11-03,202,128.0
PO_02174,PRD_0229,SUP_191,WH_020,2025-11-27,2025-12-11,2025-12-11,479,479.0
PO_02175,PRD_1915,SUP_121,WH_050,2024-12-03,2024-12-06,,163,
PO_02176,PRD_3406,SUP_177,WH_042,2025-08-05,2025-08-06,2025-08-06,400,400.0
PO_02177,PRD_4616,SUP_004,WH_038,2025-05-24,2025-06-06,2025-06-06,443,443.0
PO_02178,PRD_4540,SUP_137,WH_071,2022-06-25,2022-06-27,2022-06-29,39,39.0
PO_02179,PRD_1118,SUP_007,WH_032,2024-01-10,2024-01-15,2024-01-15,165,165.0
PO_02180,PRD_2005,SUP_043,WH_028,2022-04-25,2022-05-04,2022-05-04,334,334.0
PO_02181,PRD_1327,SUP_020,WH_017,2025-06-13,2025-06-15,2025-06-15,307,307.0
PO_02182,PRD_3403,SUP_161,WH_047,2023-06-06,2023-06-11,2023-06-11,180,180.0
PO_02183,PRD_2485,SUP_119,WH_078,2022-03-05,2022-03-11,2022-03-11,389,244.0
PO_02184,PRD_0044,SUP_014,WH_029,2022-09-27,2022-10-10,2022-10-10,388,388.0
PO_02185,PRD_0006,SUP_109,WH_015,2022-11-11,2022-11-16,2022-11-19,273,273.0
PO_02186,PRD_3824,SUP_042,WH_051,2025-09-26,2025-09-27,,339,
PO_02187,PRD_0600,SUP_187,WH_079,2023-10-19,2023-10-22,2023-10-26,151,151.0
PO_02188,PRD_3744,SUP_172,WH_062,2023-02-06,2023-02-14,2023-02-14,206,185.0
PO_02189,PRD_2546,SUP_084,WH_012,2024-10-05,2024-10-06,2024-10-11,222,141.0
PO_02190,PRD_4329,SUP_190,WH_014,2024-11-15,2024-11-17,2024-11-17,492,492.0
PO_02191,PRD_1736,SUP_090,WH_009,2022-02-21,2022-02-26,2022-02-26,109,109.0
PO_02192,PRD_1315,SUP_110,WH_071,2023-07-24,2023-07-28,2023-08-05,74,74.0
PO_02193,PRD_3791,SUP_121,WH_052,2022-11-03,2022-11-06,2022-11-06,366,366.0
PO_02194,PRD_0526,SUP_174,WH_049,2022-12-22,2022-12-30,2023-01-01,305,305.0
PO_02195,PRD_2985,SUP_153,WH_003,2024-12-07,2024-12-11,2024-12-11,199,199.0
PO_02196,PRD_4961,SUP_021,WH_018,2022-08-26,2022-09-05,2022-09-09,340,340.0
PO_02197,PRD_0528,SUP_148,WH_005,2023-01-25,2023-01-28,2023-01-28,176,176.0
PO_02198,PRD_0758,SUP_185,WH_008,2023-10-19,2023-11-02,2023-11-05,285,285.0
PO_02199,PRD_2170,SUP_020,WH_038,2023-12-17,2023-12-19,2023-12-19,474,471.0
PO_02200,PRD_3764,SUP_173,WH_063,2025-04-27,2025-04-28,,415,
PO_02201,PRD_1846,SUP_170,WH_018,2022-01-10,2022-01-18,,442,
PO_02202,PRD_0116,SUP_065,WH_049,2024-12-02,2024-12-10,2024-12-10,241,241.0
PO_02203,PRD_1197,SUP_159,WH_058,2025-09-05,2025-09-17,2025-09-17,56,56.0
PO_02204,PRD_4536,SUP_004,WH_002,2024-03-26,2024-04-08,,389,
PO_02205,PRD_4311,SUP_128,WH_023,2025-09-03,2025-09-06,2025-09-06,47,47.0
PO_02206,PRD_1352,SUP_055,WH_051,2023-11-08,2023-11-17,2023-11-17,457,457.0
PO_02207,PRD_1855,SUP_035,WH_013,2025-11-09,2025-11-19,2025-11-23,397,397.0
PO_02208,PRD_0504,SUP_200,WH_059,2024-07-17,2024-07-21,2024-07-21,402,402.0
PO_02209,PRD_4121,SUP_200,WH_061,2025-03-23,2025-03-27,2025-03-27,95,95.0
PO_02210,PRD_2181,SUP_051,WH_024,2024-09-14,2024-09-21,2024-09-21,77,77.0
PO_02211,PRD_1098,SUP_024,WH_076,2024-09-11,2024-09-20,2024-09-20,478,478.0
PO_02212,PRD_2108,SUP_178,WH_049,2024-11-03,2024-11-11,,162,
PO_02213,PRD_0918,SUP_094,WH_037,2024-05-09,2024-05-23,2024-05-23,164,164.0
PO_02214,PRD_1653,SUP_091,WH_065,2022-09-12,2022-09-13,2022-09-13,474,393.0
PO_02215,PRD_4074,SUP_081,WH_039,2025-01-06,2025-01-14,2025-01-14,140,137.0
PO_02216,PRD_4426,SUP_031,WH_077,2022-01-25,2022-01-29,2022-01-29,60,60.0
PO_02217,PRD_0419,SUP_167,WH_046,2022-12-20,2022-12-23,2022-12-23,431,431.0
PO_02218,PRD_2127,SUP_043,WH_032,2022-10-04,2022-10-13,2022-10-13,330,330.0
PO_02219,PRD_4003,SUP_156,WH_044,2025-03-19,2025-03-21,2025-03-26,365,365.0
PO_02220,PRD_4829,SUP_047,WH_062,2024-06-13,2024-06-17,2024-06-17,294,181.0
PO_02221,PRD_2501,SUP_108,WH_043,2023-12-23,2023-12-31,2023-12-31,64,64.0
PO_02222,PRD_4620,SUP_139,WH_072,2023-06-18,2023-06-19,2023-06-19,179,179.0
PO_02223,PRD_1534,SUP_008,WH_037,2022-11-20,2022-11-27,2022-11-27,100,100.0
PO_02224,PRD_0217,SUP_126,WH_036,2023-05-10,2023-05-13,2023-05-16,406,310.0
PO_02225,PRD_0924,SUP_130,WH_039,2025-09-27,2025-10-01,2025-10-01,169,169.0
PO_02226,PRD_0971,SUP_033,WH_015,2023-11-08,2023-11-22,2023-11-22,494,494.0
PO_02227,PRD_3650,SUP_120,WH_068,2025-05-22,2025-06-04,,470,
PO_02228,PRD_2636,SUP_158,WH_036,2024-11-27,2024-12-11,2024-12-11,154,154.0
PO_02229,PRD_0257,SUP_140,WH_045,2025-11-15,2025-11-26,2025-11-26,478,478.0
PO_02230,PRD_3116,SUP_114,WH_050,2022-09-07,2022-09-18,2022-09-18,326,326.0
PO_02231,PRD_3532,SUP_148,WH_077,2025-05-26,2025-05-29,2025-05-30,238,238.0
PO_02232,PRD_1941,SUP_064,WH_073,2024-05-17,2024-05-23,2024-05-23,434,434.0
PO_02233,PRD_0069,SUP_040,WH_005,2023-07-02,2023-07-16,2023-07-16,493,493.0
PO_02234,PRD_1048,SUP_127,WH_045,2023-06-10,2023-06-20,,303,
PO_02235,PRD_2878,SUP_081,WH_026,2023-07-19,2023-07-27,2023-07-27,331,331.0
PO_02236,PRD_1502,SUP_148,WH_048,2022-10-20,2022-10-23,,498,
PO_02237,PRD_3280,SUP_058,WH_027,2024-12-25,2024-12-26,2024-12-26,50,50.0
PO_02238,PRD_1788,SUP_165,WH_014,2022-02-17,2022-02-26,,486,
PO_02239,PRD_1440,SUP_064,WH_046,2025-10-08,2025-10-14,2025-10-19,199,199.0
PO_02240,PRD_4010,SUP_128,WH_005,2022-05-27,2022-05-30,2022-05-31,21,21.0
PO_02241,PRD_0959,SUP_032,WH_009,2024-08-10,2024-08-24,2024-08-24,495,365.0
PO_02242,PRD_1947,SUP_066,WH_027,2023-07-02,2023-07-11,2023-07-11,265,265.0
PO_02243,PRD_1164,SUP_148,WH_038,2022-04-21,2022-04-24,2022-04-24,356,356.0
PO_02244,PRD_1019,SUP_099,WH_044,2025-01-25,2025-01-31,,472,
PO_02245,PRD_0709,SUP_068,WH_044,2025-11-19,2025-11-20,2025-11-20,211,211.0
PO_02246,PRD_1805,SUP_117,WH_071,2023-10-23,2023-11-04,,455,
PO_02247,PRD_4059,SUP_139,WH_071,2024-02-11,2024-02-12,2024-02-12,62,62.0
PO_02248,PRD_0561,SUP_176,WH_030,2024-10-10,2024-10-21,2024-10-21,375,375.0
PO_02249,PRD_4986,SUP_063,WH_028,2022-10-13,2022-10-24,2022-10-24,490,490.0
PO_02250,PRD_4207,SUP_069,WH_075,2022-03-12,2022-03-26,2022-04-02,152,152.0
PO_02251,PRD_2866,SUP_004,WH_036,2022-09-07,2022-09-20,2022-09-20,274,274.0
PO_02252,PRD_1427,SUP_141,WH_043,2025-01-06,2025-01-18,,101,
PO_02253,PRD_3549,SUP_113,WH_021,2023-03-12,2023-03-18,2023-03-18,389,389.0
PO_02254,PRD_3478,SUP_105,WH_036,2024-11-26,2024-12-07,2024-12-12,151,151.0
PO_02255,PRD_1022,SUP_073,WH_056,2022-04-06,2022-04-18,2022-04-23,328,209.0
PO_02256,PRD_4911,SUP_077,WH_079,2022-09-09,2022-09-12,2022-09-19,460,460.0
PO_02257,PRD_4371,SUP_063,WH_061,2022-10-09,2022-10-20,,496,
PO_02258,PRD_4575,SUP_112,WH_038,2025-08-24,2025-08-30,2025-09-04,418,418.0
PO_02259,PRD_3944,SUP_172,WH_043,2022-08-07,2022-08-15,2022-08-16,43,43.0
PO_02260,PRD_3603,SUP_070,WH_018,2024-09-08,2024-09-09,,437,
PO_02261,PRD_0387,SUP_168,WH_076,2024-06-22,2024-06-25,2024-06-25,309,309.0
PO_02262,PRD_2898,SUP_059,WH_005,2025-01-27,2025-01-30,2025-01-30,383,383.0
PO_02263,PRD_4857,SUP_076,WH_014,2022-11-18,2022-11-20,2022-11-20,428,428.0
PO_02264,PRD_4478,SUP_039,WH_041,2024-12-02,2024-12-09,2024-12-09,431,431.0
PO_02265,PRD_4244,SUP_178,WH_043,2025-12-23,2025-12-31,2025-12-31,377,377.0
PO_02266,PRD_0645,SUP_067,WH_054,2025-09-03,2025-09-07,2025-09-07,219,219.0
PO_02267,PRD_1684,SUP_138,WH_013,2025-02-20,2025-02-28,2025-02-28,343,212.0
PO_02268,PRD_2621,SUP_158,WH_049,2023-08-07,2023-08-21,,487,
PO_02269,PRD_4440,SUP_077,WH_041,2023-01-27,2023-01-30,2023-01-30,165,140.0
PO_02270,PRD_3169,SUP_021,WH_017,2022-01-21,2022-01-31,2022-02-04,474,425.0
PO_02271,PRD_0081,SUP_185,WH_032,2022-04-11,2022-04-25,2022-04-25,149,149.0
PO_02272,PRD_1391,SUP_161,WH_030,2025-02-17,2025-02-22,2025-02-22,129,129.0
PO_02273,PRD_4505,SUP_059,WH_042,2023-02-10,2023-02-13,2023-02-13,263,241.0
PO_02274,PRD_0729,SUP_066,WH_055,2023-04-23,2023-05-02,2023-05-02,56,56.0
PO_02275,PRD_1633,SUP_125,WH_008,2025-10-25,2025-10-29,2025-10-29,308,308.0
PO_02276,PRD_1970,SUP_120,WH_080,2022-03-24,2022-04-06,2022-04-06,196,196.0
PO_02277,PRD_2384,SUP_027,WH_066,2023-02-01,2023-02-13,2023-02-13,401,401.0
PO_02278,PRD_2220,SUP_097,WH_040,2022-12-13,2022-12-25,2022-12-25,204,204.0
PO_02279,PRD_0033,SUP_030,WH_060,2025-10-01,2025-10-13,,359,
PO_02280,PRD_2395,SUP_089,WH_044,2024-12-21,2024-12-28,2024-12-28,45,45.0
PO_02281,PRD_3693,SUP_155,WH_063,2022-05-07,2022-05-08,2022-05-08,57,57.0
PO_02282,PRD_2405,SUP_063,WH_054,2023-08-16,2023-08-27,2023-08-27,205,205.0
PO_02283,PRD_2838,SUP_024,WH_013,2022-11-02,2022-11-11,2022-11-11,95,68.0
PO_02284,PRD_2003,SUP_006,WH_026,2023-04-10,2023-04-24,2023-04-24,268,268.0
PO_02285,PRD_1817,SUP_098,WH_032,2023-10-17,2023-10-27,2023-10-27,221,221.0
PO_02286,PRD_2724,SUP_026,WH_059,2022-08-11,2022-08-17,2022-08-17,420,420.0
PO_02287,PRD_4143,SUP_093,WH_049,2024-04-25,2024-04-28,2024-04-28,247,200.0
PO_02288,PRD_0479,SUP_040,WH_024,2024-09-16,2024-09-30,2024-09-30,203,203.0
PO_02289,PRD_0191,SUP_053,WH_059,2022-03-04,2022-03-12,,294,
PO_02290,PRD_3128,SUP_075,WH_055,2022-06-19,2022-06-26,2022-06-26,475,475.0
PO_02291,PRD_4716,SUP_168,WH_046,2022-10-04,2022-10-07,2022-10-10,328,328.0
PO_02292,PRD_1213,SUP_012,WH_055,2023-05-18,2023-05-31,2023-06-03,197,138.0
PO_02293,PRD_4202,SUP_049,WH_079,2024-07-17,2024-07-26,2024-07-26,150,150.0
PO_02294,PRD_1714,SUP_084,WH_018,2022-08-18,2022-08-19,,329,
PO_02295,PRD_3158,SUP_077,WH_033,2024-06-09,2024-06-12,2024-06-12,457,457.0
PO_02296,PRD_2128,SUP_122,WH_009,2023-06-27,2023-07-01,2023-07-08,100,100.0
PO_02297,PRD_2130,SUP_006,WH_026,2023-12-06,2023-12-20,2023-12-20,176,176.0
PO_02298,PRD_4218,SUP_065,WH_027,2023-08-17,2023-08-25,2023-08-25,251,251.0
PO_02299,PRD_3177,SUP_004,WH_007,2025-01-11,2025-01-24,2025-01-31,122,122.0
PO_02300,PRD_4524,SUP_127,WH_020,2024-12-16,2024-12-26,2024-12-31,32,32.0
PO_02301,PRD_0866,SUP_104,WH_050,2024-03-03,2024-03-11,,382,
PO_02302,PRD_1776,SUP_014,WH_068,2025-08-08,2025-08-21,2025-08-21,287,202.0
PO_02303,PRD_1766,SUP_137,WH_075,2025-03-20,2025-03-22,,495,
PO_02304,PRD_1189,SUP_163,WH_062,2023-11-03,2023-11-10,2023-11-15,323,307.0
PO_02305,PRD_4854,SUP_044,WH_074,2025-07-19,2025-07-30,2025-07-30,500,500.0
PO_02306,PRD_0867,SUP_199,WH_079,2022-01-04,2022-01-05,2022-01-05,36,36.0
PO_02307,PRD_1054,SUP_080,WH_013,2023-04-21,2023-04-22,2023-04-22,313,220.0
PO_02308,PRD_4299,SUP_117,WH_010,2022-10-16,2022-10-28,2022-10-28,95,95.0
PO_02309,PRD_3449,SUP_116,WH_002,2025-02-16,2025-02-25,2025-03-02,25,24.0
PO_02310,PRD_4260,SUP_086,WH_056,2022-08-10,2022-08-12,2022-08-12,286,286.0
PO_02311,PRD_2617,SUP_071,WH_017,2022-05-07,2022-05-17,2022-05-24,427,371.0
PO_02312,PRD_4892,SUP_026,WH_012,2025-09-22,2025-09-28,2025-09-28,313,313.0
PO_02313,PRD_1842,SUP_087,WH_022,2022-05-09,2022-05-21,2022-05-21,437,437.0
PO_02314,PRD_3308,SUP_177,WH_056,2023-05-17,2023-05-18,2023-05-18,200,200.0
PO_02315,PRD_3994,SUP_010,WH_063,2025-04-13,2025-04-26,2025-04-29,39,39.0
PO_02316,PRD_3776,SUP_194,WH_038,2023-03-22,2023-03-28,2023-03-28,291,179.0
PO_02317,PRD_2672,SUP_091,WH_018,2024-10-18,2024-10-19,2024-10-19,371,371.0
PO_02318,PRD_4006,SUP_041,WH_055,2022-10-15,2022-10-16,2022-10-16,43,43.0
PO_02319,PRD_2824,SUP_033,WH_044,2023-07-25,2023-08-08,,123,
PO_02320,PRD_2024,SUP_040,WH_063,2022-08-13,2022-08-27,,358,
PO_02321,PRD_3466,SUP_176,WH_048,2023-01-27,2023-02-07,2023-02-11,41,41.0
PO_02322,PRD_1045,SUP_157,WH_042,2023-03-03,2023-03-04,2023-03-04,441,441.0
PO_02323,PRD_2766,SUP_071,WH_015,2023-12-25,2024-01-04,2024-01-04,273,273.0
PO_02324,PRD_3734,SUP_193,WH_022,2022-01-10,2022-01-12,2022-01-12,154,154.0
PO_02325,PRD_2064,SUP_008,WH_069,2023-09-10,2023-09-17,2023-09-17,373,373.0
PO_02326,PRD_4383,SUP_049,WH_012,2024-09-21,2024-09-30,2024-09-30,176,176.0
PO_02327,PRD_1600,SUP_186,WH_037,2022-04-08,2022-04-17,2022-04-19,40,40.0
PO_02328,PRD_0193,SUP_184,WH_025,2022-12-09,2022-12-12,2022-12-15,255,255.0
PO_02329,PRD_3879,SUP_196,WH_040,2024-06-02,2024-06-15,,241,
PO_02330,PRD_4856,SUP_098,WH_054,2024-10-20,2024-10-30,2024-10-30,65,65.0
PO_02331,PRD_3613,SUP_074,WH_042,2023-07-09,2023-07-23,2023-07-23,326,326.0
PO_02332,PRD_2423,SUP_174,WH_055,2022-06-04,2022-06-12,2022-06-12,159,159.0
PO_02333,PRD_2073,SUP_064,WH_069,2023-05-10,2023-05-16,2023-05-17,483,483.0
PO_02334,PRD_4002,SUP_074,WH_028,2025-04-19,2025-05-03,2025-05-03,489,489.0
PO_02335,PRD_1450,SUP_016,WH_014,2025-09-19,2025-09-30,2025-09-30,177,177.0
PO_02336,PRD_2671,SUP_152,WH_066,2025-05-18,2025-05-27,,252,
PO_02337,PRD_4451,SUP_035,WH_063,2025-10-04,2025-10-14,2025-10-14,382,382.0
PO_02338,PRD_0328,SUP_003,WH_045,2025-10-20,2025-10-24,2025-10-26,51,51.0
PO_02339,PRD_2789,SUP_109,WH_009,2022-02-17,2022-02-22,2022-02-27,449,449.0
PO_02340,PRD_3107,SUP_054,WH_048,2024-10-23,2024-11-03,2024-11-07,249,249.0
PO_02341,PRD_3407,SUP_121,WH_042,2022-03-16,2022-03-19,2022-03-19,136,136.0
PO_02342,PRD_3513,SUP_069,WH_029,2023-06-10,2023-06-24,2023-06-24,325,325.0
PO_02343,PRD_2402,SUP_145,WH_062,2024-04-24,2024-05-01,2024-05-01,80,58.0
PO_02344,PRD_2523,SUP_175,WH_012,2022-09-01,2022-09-05,2022-09-08,31,31.0
PO_02345,PRD_4249,SUP_132,WH_032,2024-09-19,2024-09-23,2024-09-23,166,166.0
PO_02346,PRD_0209,SUP_040,WH_055,2024-02-20,2024-03-05,2024-03-05,94,94.0
PO_02347,PRD_1109,SUP_177,WH_079,2025-06-01,2025-06-02,2025-06-02,72,72.0
PO_02348,PRD_3650,SUP_120,WH_054,2022-12-11,2022-12-24,,285,
PO_02349,PRD_3133,SUP_195,WH_047,2024-08-17,2024-08-20,2024-08-20,217,136.0
PO_02350,PRD_0350,SUP_028,WH_054,2022-05-04,2022-05-16,2022-05-16,83,83.0
PO_02351,PRD_1936,SUP_122,WH_078,2023-07-16,2023-07-20,2023-07-20,492,492.0
PO_02352,PRD_3610,SUP_070,WH_063,2025-03-14,2025-03-15,2025-03-15,269,269.0
PO_02353,PRD_0778,SUP_160,WH_005,2025-05-09,2025-05-14,2025-05-14,286,286.0
PO_02354,PRD_4577,SUP_021,WH_033,2025-01-09,2025-01-19,2025-01-27,44,44.0
PO_02355,PRD_1000,SUP_157,WH_015,2024-10-24,2024-10-25,2024-10-25,91,91.0
PO_02356,PRD_0451,SUP_095,WH_002,2025-07-14,2025-07-16,2025-07-19,37,37.0
PO_02357,PRD_2256,SUP_177,WH_005,2024-08-20,2024-08-21,2024-08-21,178,178.0
PO_02358,PRD_4188,SUP_014,WH_024,2023-11-06,2023-11-19,2023-11-19,258,258.0
PO_02359,PRD_3979,SUP_173,WH_026,2023-11-08,2023-11-09,2023-11-09,243,243.0
PO_02360,PRD_0435,SUP_046,WH_028,2025-05-16,2025-05-25,2025-05-31,46,33.0
PO_02361,PRD_3256,SUP_177,WH_051,2022-05-03,2022-05-04,2022-05-04,71,71.0
PO_02362,PRD_2947,SUP_103,WH_013,2022-01-19,2022-01-30,,407,
PO_02363,PRD_4109,SUP_161,WH_035,2022-03-18,2022-03-23,,190,
PO_02364,PRD_3891,SUP_121,WH_066,2024-10-09,2024-10-12,2024-10-12,178,178.0
PO_02365,PRD_3826,SUP_150,WH_068,2024-03-16,2024-03-28,2024-03-28,332,332.0
PO_02366,PRD_2865,SUP_078,WH_065,2025-05-27,2025-05-28,2025-05-28,271,271.0
PO_02367,PRD_2913,SUP_122,WH_060,2023-01-13,2023-01-17,,377,
PO_02368,PRD_4760,SUP_077,WH_062,2022-07-09,2022-07-12,2022-07-18,168,168.0
PO_02369,PRD_4906,SUP_181,WH_012,2022-05-22,2022-05-30,2022-05-30,450,450.0
PO_02370,PRD_2407,SUP_063,WH_054,2023-04-10,2023-04-21,2023-04-27,305,305.0
PO_02371,PRD_0444,SUP_010,WH_049,2022-07-15,2022-07-28,2022-07-28,422,422.0
PO_02372,PRD_1450,SUP_016,WH_029,2023-07-27,2023-08-07,2023-08-07,278,278.0
PO_02373,PRD_2903,SUP_050,WH_013,2024-04-18,2024-04-21,2024-04-26,363,363.0
PO_02374,PRD_1673,SUP_196,WH_018,2025-01-26,2025-02-08,2025-02-08,36,36.0
PO_02375,PRD_3259,SUP_121,WH_051,2024-01-20,2024-01-23,2024-01-23,196,196.0
PO_02376,PRD_4968,SUP_021,WH_074,2024-07-19,2024-07-29,2024-07-29,399,272.0
PO_02377,PRD_0172,SUP_200,WH_030,2022-10-06,2022-10-10,2022-10-18,195,195.0
PO_02378,PRD_2712,SUP_200,WH_008,2025-12-20,2025-12-24,2025-12-24,94,94.0
PO_02379,PRD_2596,SUP_088,WH_018,2023-05-15,2023-05-21,2023-05-21,77,61.0
PO_02380,PRD_1380,SUP_100,WH_006,2022-08-17,2022-08-24,2022-08-24,245,245.0
PO_02381,PRD_3064,SUP_062,WH_013,2022-04-07,2022-04-15,2022-04-15,414,414.0
PO_02382,PRD_2764,SUP_073,WH_023,2024-08-06,2024-08-18,2024-08-18,357,357.0
PO_02383,PRD_3061,SUP_174,WH_061,2022-09-16,2022-09-24,2022-09-24,288,288.0
PO_02384,PRD_4668,SUP_139,WH_054,2024-10-08,2024-10-09,2024-10-09,301,292.0
PO_02385,PRD_0249,SUP_086,WH_070,2023-06-09,2023-06-11,2023-06-11,153,153.0
PO_02386,PRD_4647,SUP_074,WH_022,2025-03-02,2025-03-16,2025-03-16,315,315.0
PO_02387,PRD_0441,SUP_185,WH_039,2024-04-12,2024-04-26,2024-04-26,404,404.0
PO_02388,PRD_3475,SUP_170,WH_070,2025-01-18,2025-01-26,2025-01-26,452,414.0
PO_02389,PRD_4652,SUP_105,WH_058,2024-09-27,2024-10-08,2024-10-08,383,383.0
PO_02390,PRD_0931,SUP_171,WH_026,2024-06-11,2024-06-17,2024-06-17,25,25.0
PO_02391,PRD_3310,SUP_140,WH_009,2023-01-24,2023-02-04,2023-02-04,93,93.0
PO_02392,PRD_0988,SUP_184,WH_045,2025-11-03,2025-11-06,2025-11-06,422,422.0
PO_02393,PRD_4196,SUP_008,WH_025,2024-11-25,2024-12-02,2024-12-02,232,232.0
PO_02394,PRD_4722,SUP_098,WH_076,2023-04-23,2023-05-03,2023-05-03,399,399.0
PO_02395,PRD_0544,SUP_018,WH_023,2024-10-01,2024-10-07,2024-10-07,325,325.0
PO_02396,PRD_0262,SUP_168,WH_067,2025-08-19,2025-08-22,2025-08-22,120,120.0
PO_02397,PRD_0349,SUP_091,WH_040,2025-10-09,2025-10-10,2025-10-12,78,78.0
PO_02398,PRD_1437,SUP_055,WH_036,2024-10-24,2024-11-02,2024-11-03,70,70.0
PO_02399,PRD_0263,SUP_028,WH_028,2022-05-11,2022-05-23,2022-05-23,71,71.0
PO_02400,PRD_1996,SUP_033,WH_063,2025-01-12,2025-01-26,2025-01-26,121,121.0
PO_02401,PRD_1676,SUP_002,WH_039,2024-08-20,2024-08-21,,383,
PO_02402,PRD_1222,SUP_109,WH_040,2022-12-03,2022-12-08,2022-12-10,171,171.0
PO_02403,PRD_3604,SUP_083,WH_016,2024-11-10,2024-11-21,2024-11-21,424,424.0
PO_02404,PRD_3952,SUP_173,WH_051,2025-05-23,2025-05-24,2025-05-31,360,227.0
PO_02405,PRD_3935,SUP_090,WH_061,2025-05-18,2025-05-23,2025-05-23,93,93.0
PO_02406,PRD_2412,SUP_011,WH_019,2023-09-14,2023-09-25,2023-09-25,257,257.0
PO_02407,PRD_1456,SUP_016,WH_013,2022-12-16,2022-12-27,2023-01-02,160,148.0
PO_02408,PRD_1113,SUP_114,WH_064,2024-02-22,2024-03-04,2024-03-04,399,399.0
PO_02409,PRD_1093,SUP_163,WH_011,2025-04-19,2025-04-26,2025-04-26,479,479.0
PO_02410,PRD_3934,SUP_027,WH_044,2022-09-22,2022-10-04,2022-10-04,237,237.0
PO_02411,PRD_4017,SUP_049,WH_073,2024-12-03,2024-12-12,2024-12-12,388,235.0
PO_02412,PRD_1178,SUP_170,WH_036,2022-01-10,2022-01-18,,263,
PO_02413,PRD_0495,SUP_001,WH_036,2024-02-14,2024-02-21,2024-02-21,131,131.0
PO_02414,PRD_3439,SUP_116,WH_041,2024-10-15,2024-10-24,2024-10-31,333,333.0
PO_02415,PRD_1407,SUP_055,WH_062,2024-05-26,2024-06-04,2024-06-06,256,256.0
PO_02416,PRD_0423,SUP_010,WH_055,2022-09-13,2022-09-26,2022-09-26,332,332.0
PO_02417,PRD_3552,SUP_083,WH_065,2022-06-12,2022-06-23,2022-06-23,500,500.0
PO_02418,PRD_1755,SUP_160,WH_057,2025-06-27,2025-07-02,2025-07-02,27,27.0
PO_02419,PRD_3675,SUP_019,WH_060,2025-06-11,2025-06-23,2025-06-29,395,395.0
PO_02420,PRD_3794,SUP_045,WH_016,2022-04-23,2022-05-07,2022-05-12,211,211.0
PO_02421,PRD_4676,SUP_074,WH_025,2024-11-17,2024-12-01,2024-12-01,38,38.0
PO_02422,PRD_4957,SUP_021,WH_012,2022-04-02,2022-04-12,2022-04-12,255,255.0
PO_02423,PRD_3919,SUP_126,WH_001,2023-01-12,2023-01-15,2023-01-15,256,256.0
PO_02424,PRD_4010,SUP_128,WH_002,2023-07-20,2023-07-23,2023-07-24,24,21.0
PO_02425,PRD_3593,SUP_146,WH_074,2025-02-10,2025-02-24,2025-02-24,38,38.0
PO_02426,PRD_2267,SUP_011,WH_040,2025-09-21,2025-10-02,2025-10-02,20,20.0
PO_02427,PRD_2378,SUP_089,WH_026,2022-08-26,2022-09-02,2022-09-09,481,481.0
PO_02428,PRD_1798,SUP_067,WH_078,2022-07-24,2022-07-28,2022-07-28,327,327.0
PO_02429,PRD_0328,SUP_003,WH_054,2024-08-27,2024-08-31,2024-08-31,253,253.0
PO_02430,PRD_3471,SUP_051,WH_044,2024-02-02,2024-02-09,2024-02-09,138,138.0
PO_02431,PRD_4890,SUP_063,WH_012,2022-12-08,2022-12-19,2022-12-19,237,237.0
PO_02432,PRD_3397,SUP_140,WH_070,2023-07-15,2023-07-26,2023-07-26,108,108.0
PO_02433,PRD_2491,SUP_116,WH_077,2025-10-23,2025-11-01,2025-11-01,120,120.0
PO_02434,PRD_2227,SUP_095,WH_078,2022-10-04,2022-10-06,2022-10-06,404,404.0
PO_02435,PRD_0064,SUP_126,WH_027,2022-07-03,2022-07-06,2022-07-06,259,211.0
PO_02436,PRD_3098,SUP_033,WH_071,2024-07-11,2024-07-25,2024-07-25,393,393.0
PO_02437,PRD_3857,SUP_083,WH_004,2023-05-24,2023-06-04,2023-06-04,199,199.0
